timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-03-15T22:57:32,transformer_inference,15a6778c-39f0-4890-a611-cf9169a893d3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.41526879900005,0.0002785224246571,1.1407714858687058e-05,42.5,65.51243122668967,10.0,0.000288025043625,0.000441747853398,6.77686896666668e-05,0.0007975415866896,0.0,United States,USA,nevada,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.12,3.2.3,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67141342163086,machine,58.65416666666667,94.66666666666669,39.2375,4.971538702646892,N,1.0,0.0,,
2026-03-15T23:05:23,transformer_inference,31682b76-8813-4a68-962e-c91121a3f158,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.885558344999936,3.2133285693896165e-05,1.1135898793928868e-05,42.5,62.68532926862641,10.0,3.395011025347172e-05,5.007531783799996e-05,7.987384483333117e-06,9.20128125748048e-05,0.0,United States,USA,nevada,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.12,3.2.3,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67141342163086,machine,19.25,89.5,40.05,5.073215484619141,N,1.0,0.0,,
